voip-21ec2b7850-20130327_040209	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	moderately restaurant	
voip-21ec2b7850-20130327_040209	1	sorry would you like something in the moderate price range or in the cheap price range	select	moderate	inform
voip-21ec2b7850-20130327_040209	2	what part of town do you have in mind?	request	north	inform
voip-21ec2b7850-20130327_040209	3	what kind of food would you like?	request	any	inform
voip-21ec2b7850-20130327_040209	4	golden wok is a nice place in the north of town and the prices are moderate	inform offer	address	request
voip-21ec2b7850-20130327_040209	5	sure , golden wok is on 191 histon road chesterton	inform offer	phone number	request
voip-21ec2b7850-20130327_040209	6	the phone number of golden wok is 01223 350688 .	inform offer	thank you goodbye	bye
voip-21ec2b7850-20130327_040416	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	restaurant north	inform
voip-21ec2b7850-20130327_040416	1	what kind of food would you like?	request	i'm looking	
voip-21ec2b7850-20130327_040416	2	what kind of food would you like?	request	looking	
voip-21ec2b7850-20130327_040416	3	royal spice is in the north part of town .	inform offer	indian food	inform
voip-21ec2b7850-20130327_040416	4	royal spice is a nice restaurant in the north of town serving indian food	inform offer	address	request
voip-21ec2b7850-20130327_040416	5	sure , royal spice is on victoria avenue chesterton	inform offer	phone number	request
voip-21ec2b7850-20130327_040416	6	the phone number of royal spice is 01733 553355 .	inform offer	price range	request
voip-21ec2b7850-20130327_040416	7	royal spice is in the cheap price range	inform offer	thank you good bye	bye
voip-21ec2b7850-20130326_114409	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	expensive	inform
voip-21ec2b7850-20130326_114409	1	what part of town do you have in mind?	request	east	inform
voip-21ec2b7850-20130326_114409	2	what kind of food would you like?	request	in eastern	inform
voip-21ec2b7850-20130326_114409	3	you are looking for a restaurant serving any kind of food right?	expl-conf	expensive	inform
voip-21ec2b7850-20130326_114409	4	sitar tandoori is a nice place in the east of town and the prices are expensive	inform offer	address	request
voip-21ec2b7850-20130326_114409	5	sure , sitar tandoori is on 43 high street cherry hinton cherry hinton	inform offer	type of food	request
voip-21ec2b7850-20130326_114409	6	sitar tandoori serves indian food	inform offer	thank you goodbye	bye
voip-21ec2b7850-20130327_042044	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	restaurant	
voip-21ec2b7850-20130327_042044	1	what part of town do you have in mind?	request	no	
voip-21ec2b7850-20130327_042044	2	what part of town do you have in mind?	request	no	
voip-21ec2b7850-20130327_042044	3	did you say you are looking for a restaurant in the south of town?	expl-conf	yes	affirm
voip-21ec2b7850-20130327_042044	4	what kind of food would you like?	request	creative food	inform
voip-21ec2b7850-20130327_042044	5	i'm sorry but there is no restaurant serving creative food	canthelp	chinese food	inform
voip-21ec2b7850-20130327_042044	6	would you like something in the cheap , moderate , or expensive price range?	request	any	inform
voip-21ec2b7850-20130327_042044	7	the lucky star is a nice place in the south of town serving tasty chinese food	inform offer	the address	request
voip-21ec2b7850-20130327_042044	8	sure , the lucky star is on cambridge leisure park clifton way cherry hinton	inform offer	price range	request
voip-21ec2b7850-20130327_042044	9	the lucky star is in the cheap price range	inform offer	thank you goodbye	bye
voip-21ec2b7850-20130325_143118	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a restaurant in the south part of hill	inform
voip-21ec2b7850-20130325_143118	1	what kind of food would you like?	request	polynesian	inform
voip-21ec2b7850-20130325_143118	2	sorry there is no polynesian restaurant in the south of town	canthelp	italian	inform
voip-21ec2b7850-20130325_143118	3	frankie and bennys is a nice restaurant in the south of town serving italian food	inform offer	phone number	request
voip-21ec2b7850-20130325_143118	4	the phone number of frankie and bennys is 01223 412430 .	inform offer	post code	request
voip-21ec2b7850-20130325_143118	5	the post code of frankie and bennys is c.b 1, 7 d.y	inform offer	thank you good bye	bye
voip-21ec2b7850-20130326_021614	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	expensive	inform
voip-21ec2b7850-20130326_021614	1	what part of town do you have in mind?	request	any	inform
voip-21ec2b7850-20130326_021614	2	what kind of food would you like?	request	corsica	inform
voip-21ec2b7850-20130326_021614	3	sorry there is no corsica restaurant in the expensive price range	canthelp	ok	
voip-21ec2b7850-20130326_021614	4	sorry there is no corsica restaurant in the expensive price range	canthelp	chinese	inform
voip-21ec2b7850-20130326_021614	5	hk fusion is a nice restaurant in the centre of town serving chinese food	inform offer	right	
voip-21ec2b7850-20130326_021614	6	hk fusion is a great restaurant serving chinese food and it is in the expensive price range	inform offer	place who be	
voip-21ec2b7850-20130326_021614	7	hk fusion is a great restaurant serving chinese food and it is in the expensive price range	inform offer	hi looking looking	
voip-21ec2b7850-20130326_021614	8	hk fusion is a great restaurant serving chinese food and it is in the expensive price range	inform offer	i am looking	
voip-21ec2b7850-20130326_021614	9	hk fusion is a great restaurant serving chinese food and it is in the expensive price range	inform offer	i like	
voip-21ec2b7850-20130326_021614	10	hk fusion is a great restaurant serving chinese food and it is in the expensive price range	inform offer	is it	
voip-21ec2b7850-20130326_021614	11	hk fusion is a great restaurant serving chinese food and it is in the expensive price range	inform offer	the post code	request
voip-21ec2b7850-20130326_021614	12	the post code of hk fusion is c.b 1, 1 d.g	inform offer	code	
voip-21ec2b7850-20130326_021614	13	hk fusion is a great restaurant serving chinese food and it is in the expensive price range	inform offer	type of food	
voip-21ec2b7850-20130326_021614	14	hk fusion is a great restaurant serving chinese food and it is in the expensive price range	inform offer	type of who can	
voip-21ec2b7850-20130326_021614	15	hk fusion is a great restaurant serving chinese food and it is in the expensive price range	inform offer	type of food	
voip-21ec2b7850-20130326_021614	16	hk fusion is a great restaurant serving chinese food and it is in the expensive price range	inform offer	type of food	
voip-21ec2b7850-20130326_021614	17	hk fusion is a great restaurant serving chinese food and it is in the expensive price range	inform offer	hi i am	
voip-21ec2b7850-20130326_021614	18	hk fusion is a great restaurant serving chinese food and it is in the expensive price range	inform offer	hi	
voip-21ec2b7850-20130326_021614	19	hk fusion is a great restaurant serving chinese food and it is in the expensive price range	inform offer	i don't want thai	inform
voip-21ec2b7850-20130326_021614	20	bangkok city is a nice restaurant in the centre of town serving thai food	inform offer	address	request
voip-21ec2b7850-20130326_021614	21	sure , bangkok city is on 24 green street city centre	inform offer	phone number	request
voip-21ec2b7850-20130326_021614	22	the phone number of bangkok city is 01223 354382 .	inform offer	thank you good bye	bye
voip-21ec2b7850-20130327_040626	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	expensive restaurant	inform
voip-21ec2b7850-20130327_040626	1	what kind of food would you like?	request	swiss food	inform
voip-21ec2b7850-20130327_040626	2	sorry there is no swiss restaurant in the expensive price range	canthelp	mediterranean food	inform
voip-21ec2b7850-20130327_040626	3	shiraz restaurant is a great restaurant serving mediterranean food and it is in the expensive price range	inform offer	address	request
voip-21ec2b7850-20130327_040626	4	sure , shiraz restaurant is on 84 regent street city centre	inform offer	phone number	request
voip-21ec2b7850-20130327_040626	5	the phone number of shiraz restaurant is 01223 307581 .	inform offer	thank you goodbye	bye
voip-21ec2b7850-20130325_132551	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a restaurant in east part of town	inform
voip-21ec2b7850-20130325_132551	1	what kind of food would you like?	request	belgian food	inform
voip-21ec2b7850-20130325_132551	2	i'm sorry but there is no restaurant serving belgian food	canthelp	how about you include	reqalts
voip-21ec2b7850-20130325_132551	3	i'm sorry but there is no restaurant serving belgian food	canthelp	please	
voip-21ec2b7850-20130325_132551	4	i'm sorry but there is no restaurant serving belgian food	canthelp	indian	inform
voip-21ec2b7850-20130325_132551	5	did you say you are looking for a restaurant in the east of town?	expl-conf	yes	affirm
voip-21ec2b7850-20130325_132551	6	would you like something in the cheap , moderate , or expensive price range?	request	any	inform
voip-21ec2b7850-20130325_132551	7	let me confirm , you are looking for a restaurant and you dont care about the price range right?	expl-conf	no	
voip-21ec2b7850-20130325_132551	8	pipasha restaurant is a nice place in the east of town serving tasty indian food	inform offer	address	request
voip-21ec2b7850-20130325_132551	9	pipasha restaurant is a great restaurant	offer	address	request
voip-21ec2b7850-20130325_132551	10	sure , pipasha restaurant is on newmarket road fen ditton	inform offer	phone number	request
voip-21ec2b7850-20130325_132551	11	the phone number of pipasha restaurant is 01223 577786 .	inform offer	thank you goodbye	bye
voip-21ec2b7850-20130326_024646	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	ok moderately	
voip-21ec2b7850-20130326_024646	1	what kind of food would you like?	request	any	inform
voip-21ec2b7850-20130326_024646	2	jinling noodle bar serves chinese food .	inform offer	moderately	
voip-21ec2b7850-20130326_024646	3	jinling noodle bar is a great restaurant	offer	moderate please	inform
voip-21ec2b7850-20130326_024646	4	the price range at jinling noodle bar is moderate .	inform offer	south	inform
voip-21ec2b7850-20130326_024646	5	pizza hut cherry hinton is a nice restaurant in the south of town serving italian food	inform offer	moderately	inform
voip-21ec2b7850-20130326_024646	6	pizza hut cherry hinton is a nice restaurant in the south of town in the moderate price range	inform offer	address	request
voip-21ec2b7850-20130326_024646	7	sure , pizza hut cherry hinton is on g4 cambridge leisure park clifton way cherry hinton	inform offer	phone number	request
voip-21ec2b7850-20130326_024646	8	the phone number of pizza hut cherry hinton is 01223 323737 .	inform offer	thank you goodbye	bye
voip-21ec2b7850-20130325_145025	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg		
voip-21ec2b7850-20130325_145025	1	what kind of food would you like?	request	and the area	inform
voip-21ec2b7850-20130325_145025	2	midsummer house restaurant serves british food .	inform offer	and the area	request
voip-21ec2b7850-20130325_145025	3	midsummer house restaurant is a nice place in the centre of town	inform offer	no	
voip-21ec2b7850-20130325_145025	4	midsummer house restaurant is a great restaurant	offer	hello hello	
voip-21ec2b7850-20130325_145025	5	midsummer house restaurant is a great restaurant	offer	south	inform
voip-21ec2b7850-20130325_145025	6	the good luck chinese food takeaway is a nice restaurant in the south of town serving chinese food	inform offer	and the area of food	request
voip-21ec2b7850-20130325_145025	7	the good luck chinese food takeaway is a nice place in the south of town	inform offer	modern european	inform
voip-21ec2b7850-20130325_145025	8	restaurant alimentum is a nice restaurant in the south of town serving modern european food	inform offer	address	request
voip-21ec2b7850-20130325_145025	9	sure , restaurant alimentum is on 152 - 154 hills road	inform offer	phone number	request
voip-21ec2b7850-20130325_145025	10	the phone number of restaurant alimentum is 01223 413000 .	inform offer	thank you goodbye	bye
voip-21ec2b7850-20130326_025529	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	to food	
voip-21ec2b7850-20130326_025529	1	what part of town do you have in mind?	request	any	inform
voip-21ec2b7850-20130326_025529	2	the lucky star is in the south part of town .	inform offer	german food	inform
voip-21ec2b7850-20130326_025529	3	i am sorry but there is no german restaurant that matches your request	canthelp	modern european	inform
voip-21ec2b7850-20130326_025529	4	darrys cookhouse and wine shop is a nice restaurant in the centre of town serving modern european food	inform offer	phone number	
voip-21ec2b7850-20130326_025529	5	darrys cookhouse and wine shop serves modern european food .	inform offer	phone number	request
voip-21ec2b7850-20130326_025529	6	the phone number of darrys cookhouse and wine shop is 01223 505015 .	inform offer	thank you good bye	bye
voip-21ec2b7850-20130325_154906	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	moderate	inform
voip-21ec2b7850-20130325_154906	1	rajmahal is in the moderate price range	inform offer	north	
voip-21ec2b7850-20130325_154906	2	sorry would you like something in the north or in the centre	select	north	inform
voip-21ec2b7850-20130325_154906	3	golden wok is a nice place in the north of town and the prices are moderate	inform offer	anything else	
voip-21ec2b7850-20130325_154906	4	meghna is a nice place in the north of town and the prices are moderate	inform offer	phone number	request
voip-21ec2b7850-20130325_154906	5	the phone number of meghna is 01223 727410 .	inform offer	post code	request
voip-21ec2b7850-20130325_154906	6	the post code of meghna is c.b 4, 3 l.f	inform offer	thank you good bye	bye
voip-21ec2b7850-20130326_025736	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	can you restaurant	
voip-21ec2b7850-20130326_025736	1	what part of town do you have in mind?	request	any	inform
voip-21ec2b7850-20130326_025736	2	what kind of food would you like?	request	spanish	inform
voip-21ec2b7850-20130326_025736	3	would you like something in the cheap , moderate , or expensive price range?	request	cheap	inform
voip-21ec2b7850-20130326_025736	4	la raza serves spanish food in the cheap price range	inform offer	address	request
voip-21ec2b7850-20130326_025736	5	sure , la raza is on 4 - 6 rose crescent	inform offer	post code	request
voip-21ec2b7850-20130326_025736	6	the post code of la raza is c.b 2, 3 l.l	inform offer	thank you good bye	bye
voip-21ec2b7850-20130326_022849	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	moderately greek restaurant	inform
voip-21ec2b7850-20130326_022849	1	i'm sorry but there is no restaurant serving greek food	canthelp	moderate	inform
voip-21ec2b7850-20130326_022849	2	i'm sorry but there is no restaurant serving greek food	canthelp	moderately	
voip-21ec2b7850-20130326_022849	3	the oak bistro is in the moderate price range	inform offer	gastropub	inform
voip-21ec2b7850-20130326_022849	4	the oak bistro is a great restaurant	offer	gastropub	
voip-21ec2b7850-20130326_022849	5	the cow pizza kitchen and bar serves gastropub food in the moderate price range	inform offer	phone number	request
voip-21ec2b7850-20130326_022849	6	the cow pizza kitchen and bar is a great restaurant	offer	phone number	request
voip-21ec2b7850-20130326_022849	7	the phone number of the cow pizza kitchen and bar is 01223 308871 .	inform offer	post code	request
voip-21ec2b7850-20130326_022849	8	the post code of the cow pizza kitchen and bar is c.b 2, 3 q.f	inform offer	thank you good bye	bye
voip-21ec2b7850-20130327_045035	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	a restaurant in east	inform
voip-21ec2b7850-20130327_045035	1	yu garden is a nice place in the east of town	inform offer	greek food	inform
voip-21ec2b7850-20130327_045035	2	i'm sorry but there is no restaurant serving greek food	canthelp	indian food	
voip-21ec2b7850-20130327_045035	3	i'm sorry but there is no restaurant serving greek food	canthelp	indian food	inform
voip-21ec2b7850-20130327_045035	4	would you like something in the cheap , moderate , or expensive price range?	request	any	
voip-21ec2b7850-20130327_045035	5	sorry would you like something in the cheap price range or you dont care	select	don't care	inform
voip-21ec2b7850-20130327_045035	6	pipasha restaurant is a nice place in the east of town serving tasty indian food	inform offer	address	request
voip-21ec2b7850-20130327_045035	7	sure , pipasha restaurant is on newmarket road fen ditton	inform offer	phone number	request
voip-21ec2b7850-20130327_045035	8	the phone number of pipasha restaurant is 01223 577786 .	inform offer	thank you goodbye	bye
voip-21ec2b7850-20130327_044903	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	persian food	inform
voip-21ec2b7850-20130327_044903	1	i am sorry but there is no persian restaurant that matches your request	canthelp	portuguese food	inform
voip-21ec2b7850-20130327_044903	2	nandos city centre serves portuguese food .	inform offer	price range	request
voip-21ec2b7850-20130327_044903	3	nandos city centre is in the cheap price range	inform offer	phone number	
voip-21ec2b7850-20130327_044903	4	nandos city centre serves portuguese food .	inform offer	phone number	request
voip-21ec2b7850-20130327_044903	5	the phone number of nandos city centre is 01223 327908 .	inform offer	address	request
voip-21ec2b7850-20130327_044903	6	sure , nandos city centre is on 33-34 saint andrews street	inform offer	thank you goodbye	bye
voip-21ec2b7850-20130325_162417	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	cheap	inform
voip-21ec2b7850-20130325_162417	1	what part of town do you have in mind?	request	any	inform
voip-21ec2b7850-20130325_162417	2	what kind of food would you like?	request	mediterranean	inform
voip-21ec2b7850-20130325_162417	3	the gardenia serves mediterranean food in the cheap price range	inform offer	phone number	request
voip-21ec2b7850-20130325_162417	4	the gardenia is a great restaurant	offer	town	
voip-21ec2b7850-20130325_162417	5	the gardenia is a great restaurant	offer	address	request
voip-21ec2b7850-20130325_162417	6	sure , the gardenia is on 2 rose crescent city centre	inform offer	phone number	request
voip-21ec2b7850-20130325_162417	7	the phone number of the gardenia is 01223 356354 .	inform offer	goodbye bye	bye
voip-b27a230d2e-20130323_050439	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a expensive restaurant in the east	inform
voip-b27a230d2e-20130323_050439	1	what kind of food would you like?	request	i don't care	inform
voip-b27a230d2e-20130323_050439	2	yu garden is a nice place in the east of town and the prices are expensive	inform offer	what's the phone number	request
voip-b27a230d2e-20130323_050439	3	the phone number of yu garden is 01223 248882 .	inform offer	thank you good bye	bye
voip-b27a230d2e-20130323_043834	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i am looking for cheap restaurant that serves malaysian food	inform
voip-b27a230d2e-20130323_043834	1	sorry there is no malaysian restaurant in the cheap price range	canthelp	european food	
voip-b27a230d2e-20130323_043834	2	you are looking for a restaurant is that right?	confirm-domain	european school	inform
voip-b27a230d2e-20130323_043834	3	sorry there is no european restaurant in the cheap price range	canthelp	malaysian	inform
voip-b27a230d2e-20130323_043834	4	sorry there is no malaysian restaurant in the cheap price range	canthelp	ok partially	
voip-b27a230d2e-20130323_043834	5	sorry there is no malaysian restaurant in the cheap price range	canthelp	what are the first	
voip-b27a230d2e-20130323_043834	6	sorry there is no malaysian restaurant in the cheap price range	canthelp	stated	
voip-b27a230d2e-20130323_043834	7	sorry there is no malaysian restaurant in the cheap price range	canthelp	european food	inform
voip-b27a230d2e-20130323_043834	8	sorry there is no european restaurant in the cheap price range	canthelp	moderately priced	inform
voip-b27a230d2e-20130323_043834	9	galleria is a great restaurant serving european food and it is in the moderate price range	inform offer	the address and phone number	request
voip-b27a230d2e-20130323_043834	10	sure , galleria is on 33 bridge street	inform offer	phone number	request
voip-b27a230d2e-20130323_043834	11	the phone number of galleria is 01223 362054 .	inform offer	thank you goodbye	bye
voip-b27a230d2e-20130329_032627	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i am looking for a restaurant in the south part of spell the the should serve cantonese schools	inform hello
voip-b27a230d2e-20130329_032627	1	what kind of food would you like?	request	cantonese called	inform
voip-b27a230d2e-20130329_032627	2	i'm sorry but there is no restaurant serving cantonese food	canthelp	cantonese food	inform
voip-b27a230d2e-20130329_032627	3	i'm sorry but there is no restaurant serving cantonese food	canthelp	ok	
voip-b27a230d2e-20130329_032627	4	i'm sorry but there is no restaurant serving cantonese food	canthelp	halal	inform
voip-b27a230d2e-20130329_032627	5	did you say you are looking for a restaurant in the south of town?	expl-conf	yes	affirm
voip-b27a230d2e-20130329_032627	6	sorry would you like cantonese or halal food?	select	cantonese	inform
voip-b27a230d2e-20130329_032627	7	i'm sorry but there is no restaurant serving cantonese food	canthelp	chinese food	inform
voip-b27a230d2e-20130329_032627	8	peking restaurant is a nice place in the south of town serving tasty chinese food	inform offer	what's their address	request
voip-b27a230d2e-20130329_032627	9	peking restaurant is a great restaurant	offer	which their address	request
voip-b27a230d2e-20130329_032627	10	sure , peking restaurant is on 10 homerton street city centre	inform offer	what's the price range	request
voip-b27a230d2e-20130329_032627	11	peking restaurant is in the expensive price range	inform offer	thank you	thankyou
voip-b27a230d2e-20130329_032627	12	peking restaurant is a great restaurant	offer	good bye	bye
voip-b27a230d2e-20130323_042544	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i am looking for expensive restaurant that serves	inform
voip-b27a230d2e-20130323_042544	1	what part of town do you have in mind?	request	i don't care	inform
voip-b27a230d2e-20130323_042544	2	what kind of food would you like?	request	seafood	inform
voip-b27a230d2e-20130323_042544	3	loch fyne serves seafood food in the expensive price range	inform offer	what's the address	request
voip-b27a230d2e-20130323_042544	4	sure , loch fyne is on the little rose 37 trumpington street	inform offer	thank you goodbye	bye
voip-b27a230d2e-20130323_053403	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a cheap restaurant in the north	inform
voip-b27a230d2e-20130323_053403	1	what kind of food would you like?	request	i don't care	inform
voip-b27a230d2e-20130323_053403	2	da vinci pizzeria is a nice place in the north of town and the prices are cheap	inform offer	what's the address	request
voip-b27a230d2e-20130323_053403	3	sure , da vinci pizzeria is on 20 milton road chesterton	inform offer	type of food	
voip-b27a230d2e-20130323_053403	4	da vinci pizzeria serves italian food	inform offer	thank you	thankyou
voip-b27a230d2e-20130323_053403	5	da vinci pizzeria is a great restaurant	offer	bye	
voip-b27a230d2e-20130323_053403	6	sorry i am a bit confused ; please tell me again what you are looking for .	repeat	thank you good bye	bye
voip-b27a230d2e-20130329_035828	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i am looking for a restaurant in the south part of town	inform hello
voip-b27a230d2e-20130329_035828	1	would you like something in the cheap , moderate , or expensive price range?	request	i don't care	inform
voip-b27a230d2e-20130329_035828	2	what kind of food would you like?	request	kosher food	inform
voip-b27a230d2e-20130329_035828	3	sorry there is no kosher restaurant in the south of town	canthelp	what about chinese who	inform reqalts
voip-b27a230d2e-20130329_035828	4	peking restaurant is a nice restaurant in the south of town serving chinese food	inform offer	what is the address and price range	request
voip-b27a230d2e-20130329_035828	5	sure , peking restaurant is on 10 homerton street city centre	inform offer	what is the price range	request
voip-b27a230d2e-20130329_035828	6	peking restaurant is in the expensive price range	inform offer	thank you goodbye	bye
voip-b27a230d2e-20130329_031831	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i want to find a moderately priced restaurant	inform
voip-b27a230d2e-20130329_031831	1	what kind of food would you like?	request	i don't care	inform
voip-b27a230d2e-20130329_031831	2	what part of town do you have in mind?	request	west part of town	inform
voip-b27a230d2e-20130329_031831	3	saint johns chop house is a nice restaurant in the west of town serving british food	inform offer	is there anything else	
voip-b27a230d2e-20130329_031831	4	prezzo is a nice restaurant in the west of town serving italian food	inform offer	what's the price range	request
voip-b27a230d2e-20130329_031831	5	prezzo is in the moderate price range	inform offer	phone number and type of food	request
voip-b27a230d2e-20130329_031831	6	the phone number of prezzo is 01799 521260 .	inform offer	type of food do they serve	request
voip-b27a230d2e-20130329_031831	7	prezzo serves italian food	inform offer	thank you good bye	bye
voip-b27a230d2e-20130323_053029	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a restaurant in the south part of town sure	inform
voip-b27a230d2e-20130323_053029	1	what kind of food would you like?	request	tell me	
voip-b27a230d2e-20130323_053029	2	would you like something in the cheap , moderate , or expensive price range?	request	i don't care	inform
voip-b27a230d2e-20130323_053029	3	the lucky star is a nice restaurant in the south of town in the cheap price range	inform offer	italian food	
voip-b27a230d2e-20130323_053029	4	the lucky star is in the south part of town .	inform offer	italian food	inform
voip-b27a230d2e-20130323_053029	5	frankie and bennys is a nice restaurant in the south of town serving italian food	inform offer	what's the address and post code	request
voip-b27a230d2e-20130323_053029	6	frankie and bennys is on cambridge leisure park clifton way cherry hinton , c.b 1, 7 d.y	inform offer	post code	request
voip-b27a230d2e-20130323_053029	7	the post code of frankie and bennys is c.b 1, 7 d.y	inform offer	thank you good bye	bye
voip-b27a230d2e-20130329_034847	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i am looking for a cheap restaurant in the east or the	inform hello
voip-b27a230d2e-20130329_034847	1	the missing sock is a nice restaurant in the east of town in the cheap price range	inform offer	what is the phone number and type of food	request
voip-b27a230d2e-20130329_034847	2	the phone number of the missing sock is 01223 812660 .	inform offer	type of food do they serve	request
voip-b27a230d2e-20130329_034847	3	the missing sock serves international food	inform offer	thank you good bye	bye
voip-b27a230d2e-20130323_043046	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a restaurant serves to of town that serves	
voip-b27a230d2e-20130323_043046	1	would you like something in the cheap , moderate , or expensive price range?	request	i don't care	inform
voip-b27a230d2e-20130323_043046	2	the price range at pizza hut city centre is cheap .	inform offer	i don't care	inform
voip-b27a230d2e-20130323_043046	3	pizza hut city centre is a great restaurant	offer	i don't care	inform
voip-b27a230d2e-20130323_043046	4	pizza hut city centre is a great restaurant	offer	i'm looking for a restaurant in the centre of town	inform
voip-b27a230d2e-20130323_043046	5	pizza hut city centre is in the centre part of town .	inform offer	romanian food	inform
voip-b27a230d2e-20130323_043046	6	sorry there is no romanian restaurant in the centre of town	canthelp	modern european	inform
voip-b27a230d2e-20130323_043046	7	darrys cookhouse and wine shop is a nice restaurant in the centre of town serving modern european food	inform offer	what's the address	request
voip-b27a230d2e-20130323_043046	8	sure , darrys cookhouse and wine shop is on 40270 king street city centre	inform offer	thank you goodbye	bye
voip-b27a230d2e-20130323_050944	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for be moderately priced restaurant that serves unusual food	inform
voip-b27a230d2e-20130323_050944	1	i'm sorry but there is no restaurant serving unusual food	canthelp	about european food	inform reqalts
voip-b27a230d2e-20130323_050944	2	i'm sorry but there is no restaurant serving unusual food	canthelp	european food would	inform
voip-b27a230d2e-20130323_050944	3	hotel du vin and bistro serves european food in the moderate price range	inform offer	what's the address and post code	request
voip-b27a230d2e-20130323_050944	4	hotel du vin and bistro is on 15 - 19 trumpington street , c.b 2, 1 q.a	inform offer	post code	request
voip-b27a230d2e-20130323_050944	5	the post code of hotel du vin and bistro is c.b 2, 1 q.a	inform offer	thank you good bye	bye
voip-b27a230d2e-20130329_031627	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	i'm looking for a restaurant that serves danish school	inform
voip-b27a230d2e-20130329_031627	1	i'm sorry but there is no restaurant serving danish food	canthelp	what about vietnamese food	inform reqalts
voip-b27a230d2e-20130329_031627	2	i'm sorry but there is no restaurant serving danish food	canthelp	school	
voip-b27a230d2e-20130329_031627	3	you are looking for a vietnamese restaurant right?	expl-conf	yes	affirm
voip-b27a230d2e-20130329_031627	4	thanh binh serves vietnamese food	inform offer	what's the address	request
voip-b27a230d2e-20130329_031627	5	sure , thanh binh is on 17 magdalene street city centre	inform offer	thank you good bye	bye
voip-b27a230d2e-20130323_041953	0	hello , welcome to the cambridge restaurant system? you can ask for restaurants by area , price range or food type . how may i help you?	welcomemsg	cheap restaurant that serves german food	inform
voip-b27a230d2e-20130323_041953	1	i'm sorry but there is no restaurant serving german food	canthelp		
voip-b27a230d2e-20130323_041953	2	i'm sorry but there is no restaurant serving german food	canthelp	for	
voip-b27a230d2e-20130323_041953	3	i'm sorry but there is no restaurant serving german food	canthelp	with ok oriental food	inform
voip-b27a230d2e-20130323_041953	4	you are looking for a german restaurant right?	expl-conf	eastern	affirm
voip-b27a230d2e-20130323_041953	5	let me confirm , you are looking for a restaurant in the cheap price range right?	expl-conf	oriental	affirm
voip-b27a230d2e-20130323_041953	6	i'm sorry but there is no restaurant serving german food	canthelp	i am looking for a restaurant serves asian oriental food in the cheap price range	inform request
voip-b27a230d2e-20130323_041953	7	i'm sorry but there is no restaurant serving german food	canthelp	what about asian oriental	inform reqalts
voip-b27a230d2e-20130323_041953	8	ask is in the cheap price range	inform offer	ok before nicer	
